DataExtractDate,ReportPeriod,Arrival_Departure,Domestic_International,CargoType,AirCargoTons,Year,Month,CargoTons_K
2014-05-01T00:00:00.000,2012-04-01,Arrival,Domestic,Mail,2017,2012,4,2.017
2014-05-01T00:00:00.000,2012-04-01,Arrival,International,Freight,51781,2012,4,51.781
2014-05-01T00:00:00.000,2012-04-01,Arrival,International,Mail,490,2012,4,0.49
2014-05-01T00:00:00.000,2012-04-01,Departure,Domestic,Freight,31880,2012,4,31.88
2014-05-01T00:00:00.000,2012-04-01,Departure,Domestic,Mail,2545,2012,4,2.545
2014-05-01T00:00:00.000,2012-04-01,Departure,International,Freight,38709,2012,4,38.709
2014-05-01T00:00:00.000,2012-04-01,Departure,International,Mail,1972,2012,4,1.972
2014-05-01T00:00:00.000,2012-05-01,Arrival,Domestic,Freight,33063,2012,5,33.063
2014-05-01T00:00:00.000,2012-05-01,Arrival,Domestic,Mail,2003,2012,5,2.003
2014-05-01T00:00:00.000,2012-05-01,Arrival,International,Freight,50212,2012,5,50.212
2014-05-01T00:00:00.000,2012-05-01,Arrival,International,Mail,588,2012,5,0.588
2014-05-01T00:00:00.000,2012-05-01,Departure,Domestic,Freight,36929,2012,5,36.929
2014-05-01T00:00:00.000,2012-05-01,Departure,Domestic,Mail,2589,2012,5,2.589
2014-05-01T00:00:00.000,2012-05-01,Departure,International,Freight,41986,2012,5,41.986
2014-05-01T00:00:00.000,2012-05-01,Departure,International,Mail,1913,2012,5,1.913
2014-05-01T00:00:00.000,2012-06-01,Arrival,Domestic,Freight,29260,2012,6,29.26
2014-05-01T00:00:00.000,2012-06-01,Arrival,Domestic,Mail,1815,2012,6,1.815
2014-05-01T00:00:00.000,2012-06-01,Arrival,International,Freight,49513,2012,6,49.513
2014-05-01T00:00:00.000,2012-06-01,Arrival,International,Mail,561,2012,6,0.561
2014-05-01T00:00:00.000,2012-06-01,Departure,Domestic,Freight,34248,2012,6,34.248
2014-05-01T00:00:00.000,2012-06-01,Departure,Domestic,Mail,2928,2012,6,2.928
2014-05-01T00:00:00.000,2012-06-01,Departure,International,Freight,45412,2012,6,45.412
2014-05-01T00:00:00.000,2012-06-01,Departure,International,Mail,1806,2012,6,1.806
2014-05-01T00:00:00.000,2012-07-01,Arrival,Domestic,Freight,27875,2012,7,27.875
2014-05-01T00:00:00.000,2012-07-01,Arrival,Domestic,Mail,1863,2012,7,1.863
2014-05-01T00:00:00.000,2012-07-01,Arrival,International,Freight,47855,2012,7,47.855
2014-05-01T00:00:00.000,2012-07-01,Arrival,International,Mail,756,2012,7,0.756
2014-05-01T00:00:00.000,2012-07-01,Departure,Domestic,Freight,31102,2012,7,31.102
2014-05-01T00:00:00.000,2012-07-01,Departure,Domestic,Mail,2665,2012,7,2.665
2014-05-01T00:00:00.000,2012-07-01,Departure,International,Freight,47265,2012,7,47.265
2014-05-01T00:00:00.000,2012-07-01,Departure,International,Mail,2746,2012,7,2.746
2014-05-01T00:00:00.000,2012-08-01,Arrival,Domestic,Freight,30188,2012,8,30.188
2014-05-01T00:00:00.000,2012-08-01,Arrival,Domestic,Mail,2177,2012,8,2.177
2014-05-01T00:00:00.000,2012-08-01,Arrival,International,Freight,51887,2012,8,51.887
2014-05-01T00:00:00.000,2012-08-01,Arrival,International,Mail,927,2012,8,0.927
2014-05-01T00:00:00.000,2012-08-01,Departure,Domestic,Freight,32810,2012,8,32.81
2014-05-01T00:00:00.000,2012-08-01,Departure,Domestic,Mail,2582,2012,8,2.582
2014-05-01T00:00:00.000,2012-08-01,Departure,International,Freight,44902,2012,8,44.902
2014-05-01T00:00:00.000,2012-08-01,Departure,International,Mail,1991,2012,8,1.991
2014-05-01T00:00:00.000,2012-09-01,Arrival,Domestic,Freight,29022,2012,9,29.022
2014-05-01T00:00:00.000,2012-09-01,Arrival,Domestic,Mail,1990,2012,9,1.99
2014-05-01T00:00:00.000,2012-09-01,Arrival,International,Freight,50889,2012,9,50.889
2014-05-01T00:00:00.000,2012-09-01,Arrival,International,Mail,592,2012,9,0.592
2014-05-01T00:00:00.000,2012-09-01,Departure,Domestic,Freight,31324,2012,9,31.324
2014-05-01T00:00:00.000,2012-09-01,Departure,Domestic,Mail,2661,2012,9,2.661
2014-05-01T00:00:00.000,2012-09-01,Departure,International,Freight,38929,2012,9,38.929
2014-05-01T00:00:00.000,2012-09-01,Departure,International,Mail,1949,2012,9,1.949
2014-05-01T00:00:00.000,2012-10-01,Arrival,Domestic,Freight,29620,2012,10,29.62
2014-05-01T00:00:00.000,2012-10-01,Arrival,Domestic,Mail,2025,2012,10,2.025
2014-05-01T00:00:00.000,2012-10-01,Arrival,International,Freight,56201,2012,10,56.201
2014-05-01T00:00:00.000,2012-10-01,Arrival,International,Mail,682,2012,10,0.682
2014-05-01T00:00:00.000,2012-10-01,Departure,Domestic,Freight,35869,2012,10,35.869
2014-05-01T00:00:00.000,2012-10-01,Departure,Domestic,Mail,2782,2012,10,2.782
2014-05-01T00:00:00.000,2012-10-01,Departure,International,Freight,39754,2012,10,39.754
2014-05-01T00:00:00.000,2012-10-01,Departure,International,Mail,2091,2012,10,2.091
2014-05-01T00:00:00.000,2012-11-01,Arrival,Domestic,Freight,33455,2012,11,33.455
2014-05-01T00:00:00.000,2012-11-01,Arrival,Domestic,Mail,2028,2012,11,2.028
2014-05-01T00:00:00.000,2012-11-01,Arrival,International,Freight,58079,2012,11,58.079
2014-05-01T00:00:00.000,2012-11-01,Arrival,International,Mail,757,2012,11,0.757
2014-05-01T00:00:00.000,2012-11-01,Departure,Domestic,Freight,34767,2012,11,34.767
2014-05-01T00:00:00.000,2012-11-01,Departure,Domestic,Mail,2551,2012,11,2.551
2014-05-01T00:00:00.000,2012-11-01,Departure,International,Freight,36282,2012,11,36.282
2014-05-01T00:00:00.000,2012-11-01,Departure,International,Mail,1831,2012,11,1.831
2014-05-01T00:00:00.000,2012-12-01,Arrival,Domestic,Freight,34853,2012,12,34.853
2014-05-01T00:00:00.000,2012-12-01,Arrival,Domestic,Mail,1196,2012,12,1.196
2014-05-01T00:00:00.000,2012-12-01,Arrival,International,Freight,49967,2012,12,49.967
2014-05-01T00:00:00.000,2012-12-01,Arrival,International,Mail,3343,2012,12,3.343
2014-05-01T00:00:00.000,2012-12-01,Departure,Domestic,Freight,37422,2012,12,37.422
2014-05-01T00:00:00.000,2012-12-01,Departure,Domestic,Mail,1618,2012,12,1.618
2014-05-01T00:00:00.000,2012-12-01,Departure,International,Freight,38894,2012,12,38.894
2014-05-01T00:00:00.000,2012-12-01,Departure,International,Mail,2022,2012,12,2.022
2014-05-01T00:00:00.000,2013-01-01,Arrival,Domestic,Freight,31180,2013,1,31.18
2014-05-01T00:00:00.000,2013-01-01,Arrival,Domestic,Mail,1230,2013,1,1.23
2014-05-01T00:00:00.000,2013-01-01,Arrival,International,Freight,42258,2013,1,42.258
2014-05-01T00:00:00.000,2013-01-01,Arrival,International,Mail,557,2013,1,0.557
2014-05-01T00:00:00.000,2013-01-01,Departure,Domestic,Freight,32467,2013,1,32.467
2014-05-01T00:00:00.000,2013-01-01,Departure,Domestic,Mail,1560,2013,1,1.56
2014-05-01T00:00:00.000,2013-01-01,Departure,International,Freight,35035,2013,1,35.035
2014-05-01T00:00:00.000,2013-01-01,Departure,International,Mail,1625,2013,1,1.625
2014-05-01T00:00:00.000,2013-02-01,Arrival,Domestic,Freight,27329,2013,2,27.329
2014-05-01T00:00:00.000,2013-02-01,Arrival,Domestic,Mail,988,2013,2,0.988
2014-05-01T00:00:00.000,2013-02-01,Arrival,International,Freight,43435,2013,2,43.435
2014-05-01T00:00:00.000,2013-02-01,Arrival,International,Mail,533,2013,2,0.533
2014-05-01T00:00:00.000,2013-02-01,Departure,Domestic,Freight,31779,2013,2,31.779
2014-05-01T00:00:00.000,2013-02-01,Departure,Domestic,Mail,1431,2013,2,1.431
2014-05-01T00:00:00.000,2013-02-01,Departure,International,Freight,35523,2013,2,35.523
2014-05-01T00:00:00.000,2013-02-01,Departure,International,Mail,1495,2013,2,1.495
2014-05-01T00:00:00.000,2013-03-01,Arrival,Domestic,Freight,32057,2013,3,32.057
2014-05-01T00:00:00.000,2013-03-01,Arrival,Domestic,Mail,1059,2013,3,1.059
2014-05-01T00:00:00.000,2013-03-01,Arrival,International,Freight,54005,2013,3,54.005
2014-05-01T00:00:00.000,2013-03-01,Arrival,International,Mail,639,2013,3,0.639
2014-05-01T00:00:00.000,2013-03-01,Departure,Domestic,Freight,35331,2013,3,35.331
2014-05-01T00:00:00.000,2013-03-01,Departure,Domestic,Mail,1795,2013,3,1.795
2014-05-01T00:00:00.000,2013-03-01,Departure,International,Freight,42411,2013,3,42.411
2014-05-01T00:00:00.000,2013-03-01,Departure,International,Mail,4497,2013,3,4.497
2014-05-01T00:00:00.000,2013-04-01,Arrival,Domestic,Freight,28074,2013,4,28.074
2014-05-01T00:00:00.000,2013-04-01,Arrival,Domestic,Mail,1812,2013,4,1.812
2014-05-01T00:00:00.000,2013-04-01,Arrival,International,Freight,49687,2013,4,49.687
2014-05-01T00:00:00.000,2013-04-01,Arrival,International,Mail,688,2013,4,0.688
2014-05-01T00:00:00.000,2013-04-01,Departure,Domestic,Freight,33328,2013,4,33.328
2014-05-01T00:00:00.000,2013-04-01,Departure,Domestic,Mail,2311,2013,4,2.311
2014-05-01T00:00:00.000,2013-04-01,Departure,International,Freight,37758,2013,4,37.758
2014-05-01T00:00:00.000,2013-04-01,Departure,International,Mail,1643,2013,4,1.643
2014-05-01T00:00:00.000,2013-05-01,Arrival,Domestic,Freight,29904,2013,5,29.904
2014-05-01T00:00:00.000,2013-05-01,Arrival,Domestic,Mail,1863,2013,5,1.863
2014-05-01T00:00:00.000,2013-05-01,Arrival,International,Freight,53287,2013,5,53.287
2014-05-01T00:00:00.000,2013-05-01,Arrival,International,Mail,747,2013,5,0.747
2014-05-01T00:00:00.000,2013-05-01,Departure,Domestic,Freight,35943,2013,5,35.943
2014-05-01T00:00:00.000,2013-05-01,Departure,Domestic,Mail,2347,2013,5,2.347
2014-05-01T00:00:00.000,2013-05-01,Departure,International,Freight,44849,2013,5,44.849
2014-05-01T00:00:00.000,2013-05-01,Departure,International,Mail,1719,2013,5,1.719
2014-05-01T00:00:00.000,2013-06-01,Arrival,Domestic,Freight,28802,2013,6,28.802
2014-05-01T00:00:00.000,2013-06-01,Arrival,Domestic,Mail,1363,2013,6,1.363
2014-05-01T00:00:00.000,2013-06-01,Arrival,International,Freight,51779,2013,6,51.779
2014-05-01T00:00:00.000,2013-06-01,Arrival,International,Mail,759,2013,6,0.759
2014-05-01T00:00:00.000,2013-06-01,Departure,Domestic,Freight,34021,2013,6,34.021
2014-05-01T00:00:00.000,2013-06-01,Departure,Domestic,Mail,1796,2013,6,1.796
2014-05-01T00:00:00.000,2013-06-01,Departure,International,Freight,44415,2013,6,44.415
2014-05-01T00:00:00.000,2013-06-01,Departure,International,Mail,1646,2013,6,1.646
2014-05-01T00:00:00.000,2013-07-01,Arrival,Domestic,Freight,27645,2013,7,27.645
2014-05-01T00:00:00.000,2013-07-01,Arrival,Domestic,Mail,1605,2013,7,1.605
2014-05-01T00:00:00.000,2013-07-01,Arrival,International,Freight,48982,2013,7,48.982
2014-05-01T00:00:00.000,2013-07-01,Arrival,International,Mail,782,2013,7,0.782
2014-05-01T00:00:00.000,2013-07-01,Departure,Domestic,Freight,34195,2013,7,34.195
2014-05-01T00:00:00.000,2013-07-01,Departure,Domestic,Mail,2011,2013,7,2.011
2014-05-01T00:00:00.000,2013-07-01,Departure,International,Freight,43119,2013,7,43.119
2014-05-01T00:00:00.000,2013-07-01,Departure,International,Mail,1547,2013,7,1.547
2014-05-01T00:00:00.000,2013-08-01,Arrival,Domestic,Freight,29052,2013,8,29.052
2014-05-01T00:00:00.000,2013-08-01,Arrival,Domestic,Mail,1754,2013,8,1.754
2014-05-01T00:00:00.000,2013-08-01,Arrival,International,Freight,50307,2013,8,50.307
2014-05-01T00:00:00.000,2013-08-01,Arrival,International,Mail,732,2013,8,0.732
2014-05-01T00:00:00.000,2013-08-01,Departure,Domestic,Freight,33877,2013,8,33.877
2014-05-01T00:00:00.000,2013-08-01,Departure,Domestic,Mail,2248,2013,8,2.248
2014-05-01T00:00:00.000,2013-08-01,Departure,International,Freight,42124,2013,8,42.124
2014-05-01T00:00:00.000,2013-08-01,Departure,International,Mail,1760,2013,8,1.76
2014-05-01T00:00:00.000,2013-09-01,Arrival,Domestic,Freight,27181,2013,9,27.181
2014-05-01T00:00:00.000,2013-09-01,Arrival,Domestic,Mail,1816,2013,9,1.816
2014-05-01T00:00:00.000,2013-09-01,Arrival,International,Freight,50133,2013,9,50.133
2014-05-01T00:00:00.000,2013-09-01,Arrival,International,Mail,749,2013,9,0.749
2014-05-01T00:00:00.000,2013-09-01,Departure,Domestic,Freight,31506,2013,9,31.506
2014-05-01T00:00:00.000,2013-09-01,Departure,Domestic,Mail,2098,2013,9,2.098
2014-05-01T00:00:00.000,2013-09-01,Departure,International,Freight,39513,2013,9,39.513
2014-05-01T00:00:00.000,2013-09-01,Departure,International,Mail,3384,2013,9,3.384
2014-05-01T00:00:00.000,2013-10-01,Arrival,Domestic,Freight,31204,2013,10,31.204
2014-05-01T00:00:00.000,2013-10-01,Arrival,Domestic,Mail,1969,2013,10,1.969
2014-05-01T00:00:00.000,2013-10-01,Arrival,International,Freight,53301,2013,10,53.301
2014-05-01T00:00:00.000,2013-10-01,Arrival,International,Mail,830,2013,10,0.83
2014-05-01T00:00:00.000,2013-10-01,Departure,Domestic,Freight,35759,2013,10,35.759
2014-05-01T00:00:00.000,2013-10-01,Departure,Domestic,Mail,2168,2013,10,2.168
2014-05-01T00:00:00.000,2013-10-01,Departure,International,Freight,41315,2013,10,41.315
2014-05-01T00:00:00.000,2013-10-01,Departure,International,Mail,1392,2013,10,1.392
2014-05-01T00:00:00.000,2013-11-01,Arrival,Domestic,Freight,29972,2013,11,29.972
2014-05-01T00:00:00.000,2013-11-01,Arrival,Domestic,Mail,2006,2013,11,2.006
2014-05-01T00:00:00.000,2013-11-01,Arrival,International,Freight,53582,2013,11,53.582
2014-05-01T00:00:00.000,2013-11-01,Arrival,International,Mail,951,2013,11,0.951
2014-05-01T00:00:00.000,2013-11-01,Departure,Domestic,Freight,34119,2013,11,34.119
2014-05-01T00:00:00.000,2013-11-01,Departure,Domestic,Mail,2413,2013,11,2.413
2014-05-01T00:00:00.000,2013-11-01,Departure,International,Freight,45092,2013,11,45.092
2014-05-01T00:00:00.000,2013-11-01,Departure,International,Mail,1262,2013,11,1.262
2014-05-01T00:00:00.000,2013-12-01,Arrival,Domestic,Freight,31540,2013,12,31.54
2014-05-01T00:00:00.000,2013-12-01,Arrival,Domestic,Mail,2221,2013,12,2.221
2014-05-01T00:00:00.000,2013-12-01,Arrival,International,Freight,46930,2013,12,46.93
2014-05-01T00:00:00.000,2013-12-01,Arrival,International,Mail,1079,2013,12,1.079
2014-05-01T00:00:00.000,2013-12-01,Departure,Domestic,Freight,36529,2013,12,36.529
2014-05-01T00:00:00.000,2013-12-01,Departure,Domestic,Mail,2787,2013,12,2.787
2014-05-01T00:00:00.000,2013-12-01,Departure,International,Freight,39612,2013,12,39.612
2014-05-01T00:00:00.000,2013-12-01,Departure,International,Mail,1597,2013,12,1.597
2014-05-01T00:00:00.000,2014-01-01,Arrival,Domestic,Freight,28425,2014,1,28.425
2014-05-01T00:00:00.000,2014-01-01,Arrival,Domestic,Mail,1932,2014,1,1.932
2014-05-01T00:00:00.000,2014-01-01,Arrival,International,Freight,43244,2014,1,43.244
2014-05-01T00:00:00.000,2014-01-01,Arrival,International,Mail,796,2014,1,0.796
2014-05-01T00:00:00.000,2014-01-01,Departure,Domestic,Freight,33246,2014,1,33.246
2014-05-01T00:00:00.000,2014-01-01,Departure,Domestic,Mail,2312,2014,1,2.312
2014-05-01T00:00:00.000,2014-01-01,Departure,International,Freight,37627,2014,1,37.627
2014-05-01T00:00:00.000,2014-01-01,Departure,International,Mail,1149,2014,1,1.149
2014-05-01T00:00:00.000,2014-02-01,Arrival,Domestic,Freight,25403,2014,2,25.403
2014-05-01T00:00:00.000,2014-02-01,Arrival,Domestic,Mail,1694,2014,2,1.694
2014-05-01T00:00:00.000,2014-02-01,Arrival,International,Freight,34404,2014,2,34.404
2014-05-01T00:00:00.000,2014-02-01,Arrival,International,Mail,729,2014,2,0.729
2014-05-01T00:00:00.000,2014-02-01,Departure,Domestic,Freight,31422,2014,2,31.422
2014-05-01T00:00:00.000,2014-02-01,Departure,Domestic,Mail,2257,2014,2,2.257
2014-05-01T00:00:00.000,2014-02-01,Departure,International,Freight,36253,2014,2,36.253
2014-05-01T00:00:00.000,2014-02-01,Departure,International,Mail,1085,2014,2,1.085
2014-05-01T00:00:00.000,2014-03-01,Arrival,Domestic,Freight,29729,2014,3,29.729
2014-05-01T00:00:00.000,2014-03-01,Arrival,Domestic,Mail,1825,2014,3,1.825
2014-05-01T00:00:00.000,2014-03-01,Arrival,International,Freight,53802,2014,3,53.802
2014-05-01T00:00:00.000,2014-03-01,Arrival,International,Mail,756,2014,3,0.756
2014-05-01T00:00:00.000,2014-03-01,Departure,Domestic,Freight,34766,2014,3,34.766
2014-05-01T00:00:00.000,2014-03-01,Departure,Domestic,Mail,2250,2014,3,2.25
2014-05-01T00:00:00.000,2014-03-01,Departure,International,Freight,46429,2014,3,46.429
2014-05-01T00:00:00.000,2014-03-01,Departure,International,Mail,1149,2014,3,1.149
2014-07-18T00:00:00.000,2014-04-01,Arrival,Domestic,Freight,29398,2014,4,29.398
2014-07-18T00:00:00.000,2014-04-01,Arrival,Domestic,Mail,1762,2014,4,1.762
2014-07-18T00:00:00.000,2014-04-01,Arrival,International,Freight,50368,2014,4,50.368
2014-07-18T00:00:00.000,2014-04-01,Arrival,International,Mail,788,2014,4,0.788
2014-07-18T00:00:00.000,2014-04-01,Departure,Domestic,Freight,33912,2014,4,33.912
2014-07-18T00:00:00.000,2014-04-01,Departure,Domestic,Mail,2214,2014,4,2.214
2014-07-18T00:00:00.000,2014-04-01,Departure,International,Freight,42242,2014,4,42.242
2014-07-18T00:00:00.000,2014-04-01,Departure,International,Mail,1177,2014,4,1.177
2014-07-18T00:00:00.000,2014-05-01,Arrival,Domestic,Freight,29766,2014,5,29.766
2014-07-18T00:00:00.000,2014-05-01,Arrival,Domestic,Mail,1888,2014,5,1.888
2014-07-18T00:00:00.000,2014-05-01,Arrival,International,Freight,56111,2014,5,56.111
2014-07-18T00:00:00.000,2014-05-01,Arrival,International,Mail,874,2014,5,0.874
2014-07-18T00:00:00.000,2014-05-01,Departure,Domestic,Freight,34526,2014,5,34.526
2014-07-18T00:00:00.000,2014-05-01,Departure,Domestic,Mail,2207,2014,5,2.207
2014-07-18T00:00:00.000,2014-05-01,Departure,International,Freight,43812,2014,5,43.812
2014-07-18T00:00:00.000,2014-05-01,Departure,International,Mail,1481,2014,5,1.481
2014-08-15T09:39:18.000,2014-06-01,Arrival,Domestic,Freight,29851,2014,6,29.851
2014-08-15T09:39:18.000,2014-06-01,Arrival,Domestic,Mail,1511,2014,6,1.511
2014-08-15T09:39:18.000,2014-06-01,Arrival,International,Freight,53659,2014,6,53.659
2014-08-15T09:39:18.000,2014-06-01,Arrival,International,Mail,787,2014,6,0.787
2014-08-15T09:39:18.000,2014-06-01,Departure,Domestic,Freight,33632,2014,6,33.632
2014-08-15T09:39:18.000,2014-06-01,Departure,Domestic,Mail,1798,2014,6,1.798
2014-08-15T09:39:18.000,2014-06-01,Departure,International,Freight,44119,2014,6,44.119
2014-08-15T09:39:18.000,2014-06-01,Departure,International,Mail,1181,2014,6,1.181
2014-09-15T07:00:09.000,2014-07-01,Arrival,Domestic,Freight,30634,2014,7,30.634
2014-09-15T07:00:09.000,2014-07-01,Arrival,Domestic,Mail,1721,2014,7,1.721
2014-09-15T07:00:09.000,2014-07-01,Arrival,International,Freight,55208,2014,7,55.208
2014-09-15T07:00:09.000,2014-07-01,Arrival,International,Mail,783,2014,7,0.783
2014-09-15T07:00:09.000,2014-07-01,Departure,Domestic,Freight,34950,2014,7,34.95
2014-09-15T07:00:09.000,2014-07-01,Departure,Domestic,Mail,1876,2014,7,1.876
2014-09-15T07:00:09.000,2014-07-01,Departure,International,Freight,47151,2014,7,47.151
2014-09-15T07:00:09.000,2014-07-01,Departure,International,Mail,1194,2014,7,1.194
2014-10-15T08:00:09.000,2014-08-01,Arrival,Domestic,Freight,28572,2014,8,28.572
2014-10-15T08:00:09.000,2014-08-01,Arrival,Domestic,Mail,1904,2014,8,1.904
2014-10-15T08:00:09.000,2014-08-01,Arrival,International,Freight,53162,2014,8,53.162
2014-10-15T08:00:09.000,2014-08-01,Arrival,International,Mail,774,2014,8,0.774
2014-10-15T08:00:09.000,2014-08-01,Departure,Domestic,Freight,33695,2014,8,33.695
2014-10-15T08:00:09.000,2014-08-01,Departure,Domestic,Mail,2076,2014,8,2.076
2014-10-15T08:00:09.000,2014-08-01,Departure,International,Freight,47486,2014,8,47.486
2014-10-15T08:00:09.000,2014-08-01,Departure,International,Mail,1229,2014,8,1.229
2014-11-15T08:00:12.000,2014-09-01,Arrival,Domestic,Freight,28251,2014,9,28.251
2014-11-15T08:00:12.000,2014-09-01,Arrival,Domestic,Mail,1846,2014,9,1.846
2014-11-15T08:00:12.000,2014-09-01,Arrival,International,Freight,53341,2014,9,53.341
2014-11-15T08:00:12.000,2014-09-01,Arrival,International,Mail,931,2014,9,0.931
2014-11-15T08:00:12.000,2014-09-01,Departure,Domestic,Freight,33028,2014,9,33.028
2014-11-15T08:00:12.000,2014-09-01,Departure,Domestic,Mail,2128,2014,9,2.128
2014-11-15T08:00:12.000,2014-09-01,Departure,International,Freight,40745,2014,9,40.745
2014-11-15T08:00:12.000,2014-09-01,Departure,International,Mail,1106,2014,9,1.106
2014-12-15T08:00:10.000,2014-10-01,Arrival,Domestic,Freight,32987,2014,10,32.987
2014-12-15T08:00:10.000,2014-10-01,Arrival,Domestic,Mail,2211,2014,10,2.211
2014-12-15T08:00:10.000,2014-10-01,Arrival,International,Freight,61391,2014,10,61.391
2014-12-15T08:00:10.000,2014-10-01,Arrival,International,Mail,904,2014,10,0.904
2014-12-15T08:00:10.000,2014-10-01,Departure,Domestic,Freight,37560,2014,10,37.56
2014-12-15T08:00:10.000,2014-10-01,Departure,Domestic,Mail,2448,2014,10,2.448
2014-12-15T08:00:10.000,2014-10-01,Departure,International,Freight,42233,2014,10,42.233
2014-12-15T08:00:10.000,2014-10-01,Departure,International,Mail,1347,2014,10,1.347
2015-01-15T08:00:16.000,2014-11-01,Arrival,Domestic,Freight,32704,2014,11,32.704
2015-01-15T08:00:16.000,2014-11-01,Arrival,Domestic,Mail,2205,2014,11,2.205
2015-01-15T08:00:16.000,2014-11-01,Arrival,International,Freight,67328,2014,11,67.328
2015-01-15T08:00:16.000,2014-11-01,Arrival,International,Mail,1047,2014,11,1.047
2015-01-15T08:00:16.000,2014-11-01,Departure,Domestic,Freight,34343,2014,11,34.343
2015-01-15T08:00:16.000,2014-11-01,Departure,Domestic,Mail,2542,2014,11,2.542
2015-01-15T08:00:16.000,2014-11-01,Departure,International,Freight,42026,2014,11,42.026
2015-01-15T08:00:16.000,2014-11-01,Departure,International,Mail,1457,2014,11,1.457
2015-02-15T08:00:17.000,2014-12-01,Departure,International,Mail,1630,2014,12,1.63
2015-02-15T08:00:17.000,2014-12-01,Arrival,Domestic,Freight,32239,2014,12,32.239
2015-02-15T08:00:17.000,2014-12-01,Arrival,Domestic,Mail,3984,2014,12,3.984
2015-02-15T08:00:17.000,2014-12-01,Arrival,International,Freight,56676,2014,12,56.676
2015-02-15T08:00:17.000,2014-12-01,Arrival,International,Mail,1135,2014,12,1.135
2015-02-15T08:00:17.000,2014-12-01,Departure,Domestic,Freight,37457,2014,12,37.457
2015-02-15T08:00:17.000,2014-12-01,Departure,Domestic,Mail,5746,2014,12,5.746
2015-02-15T08:00:17.000,2014-12-01,Departure,International,Freight,41538,2014,12,41.538
2015-03-16T08:39:41.000,2015-01-01,Arrival,Domestic,Freight,27387,2015,1,27.387
2015-03-16T08:39:41.000,2015-01-01,Departure,Domestic,Freight,33249,2015,1,33.249
2015-04-15T08:00:11.000,2015-02-01,Arrival,Domestic,Mail,2309,2015,2,2.309
2015-03-16T08:39:41.000,2015-01-01,Arrival,Domestic,Mail,2505,2015,1,2.505
2015-04-15T08:00:11.000,2015-02-01,Departure,International,Mail,1047,2015,2,1.047
2015-03-16T08:39:41.000,2015-01-01,Departure,International,Freight,45325,2015,1,45.325
2015-03-16T08:39:41.000,2015-01-01,Arrival,International,Freight,53836,2015,1,53.836
2015-04-15T08:00:11.000,2015-02-01,Departure,Domestic,Freight,33369,2015,2,33.369
2015-04-15T08:00:11.000,2015-02-01,Arrival,Domestic,Freight,28385,2015,2,28.385
2015-04-15T08:00:11.000,2015-02-01,Departure,Domestic,Mail,2473,2015,2,2.473
2015-04-15T08:00:11.000,2015-02-01,Arrival,International,Mail,754,2015,2,0.754
2015-03-16T08:39:41.000,2015-01-01,Departure,Domestic,Mail,2837,2015,1,2.837
2015-03-16T08:39:41.000,2015-01-01,Arrival,International,Mail,948,2015,1,0.948
2015-03-16T08:39:41.000,2015-01-01,Departure,International,Mail,1224,2015,1,1.224
2015-04-15T08:00:11.000,2015-02-01,Arrival,International,Freight,52702,2015,2,52.702
2015-04-15T08:00:11.000,2015-02-01,Departure,International,Freight,41121,2015,2,41.121
2015-05-15T08:00:08.000,2015-03-01,Departure,International,Freight,52261,2015,3,52.261
2015-05-15T08:00:08.000,2015-03-01,Arrival,Domestic,Mail,2521,2015,3,2.521
2015-05-15T08:00:08.000,2015-03-01,Departure,Domestic,Mail,2573,2015,3,2.573
2015-05-15T08:00:08.000,2015-03-01,Arrival,Domestic,Freight,31644,2015,3,31.644
2015-05-15T08:00:08.000,2015-03-01,Arrival,International,Mail,944,2015,3,0.944
2015-05-15T08:00:08.000,2015-03-01,Departure,International,Mail,1749,2015,3,1.749
2015-05-15T08:00:08.000,2015-03-01,Arrival,International,Freight,66136,2015,3,66.136
2015-05-15T08:00:08.000,2015-03-01,Departure,Domestic,Freight,35875,2015,3,35.875
2015-06-15T08:00:11.000,2015-04-01,Arrival,Domestic,Mail,2508,2015,4,2.508
2015-06-15T08:00:11.000,2015-04-01,Departure,International,Freight,45079,2015,4,45.079
2015-06-15T08:00:11.000,2015-04-01,Arrival,Domestic,Freight,28652,2015,4,28.652
2015-06-15T08:00:11.000,2015-04-01,Departure,Domestic,Freight,34782,2015,4,34.782
2015-06-15T08:00:11.000,2015-04-01,Departure,Domestic,Mail,2663,2015,4,2.663
2015-06-15T08:00:11.000,2015-04-01,Arrival,International,Mail,971,2015,4,0.971
2015-06-15T08:00:11.000,2015-04-01,Arrival,International,Freight,58884,2015,4,58.884
2015-06-15T08:00:11.000,2015-04-01,Departure,International,Mail,1122,2015,4,1.122
2015-07-15T08:00:14.000,2015-05-01,Arrival,International,Freight,59020,2015,5,59.02
2015-07-15T08:00:14.000,2015-05-01,Arrival,International,Mail,866,2015,5,0.866
2015-07-15T08:00:14.000,2015-05-01,Departure,International,Freight,53578,2015,5,53.578
2015-07-15T08:00:14.000,2015-05-01,Arrival,Domestic,Freight,29455,2015,5,29.455
2015-07-15T08:00:14.000,2015-05-01,Departure,Domestic,Mail,2709,2015,5,2.709
2015-07-15T08:00:14.000,2015-05-01,Departure,Domestic,Freight,34953,2015,5,34.953
2015-07-15T08:00:14.000,2015-05-01,Arrival,Domestic,Mail,2428,2015,5,2.428
2015-07-15T08:00:14.000,2015-05-01,Departure,International,Mail,1425,2015,5,1.425
